#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:cat_aligned" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:cat_aligned" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:cat_aligned" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.cat_aligned" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:cat_aligned" name="distribution" x="@birthRateY.t:cat_aligned">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="ClockPrior.c:cat_aligned" name="distribution">
#            <parameter id="clockRate.c:cat_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:cat_aligned" name="distribution">
#            <parameter id="kappa.s:cat_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="Monotremes.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:cat_aligned">
#            <taxonset id="Monotremes" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Ornithorhynchus_anatinus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Tachyglossus_aculeatus" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Gamma id="Gamma.0" name="distr" offset="112.5">
#                <parameter estimate="false" id="RealParameter.4" name="alpha" spec="beast.base.inference.parameter.RealParameter">3.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </distribution>
#        <distribution id="Rodentia.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:cat_aligned">
#            <taxonset id="Rodentia" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Heterocephalus_glaber" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Rattus_norvegicus" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Gamma id="Gamma.1" name="distr" offset="40.0">
#                <parameter estimate="false" id="RealParameter.6" name="alpha" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="RealParameter.7" name="beta" spec="beast.base.inference.parameter.RealParameter">8.0</parameter>
#            </Gamma>
#        </distribution>
#        <distribution id="Theria (ingroup).prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:cat_aligned">
#            <taxonset id="Theria (ingroup)" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Canis_lupus_familiaris" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Dromiciops_gliroides" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Felis_catus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon idref="Heterocephalus_glaber"/>
#                <taxon id="Lutra_lutra" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Manis_pentadactyla" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Monodelphis_domestica" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Phascolarctos_cinereus" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon idref="Rattus_norvegicus"/>
#                <taxon id="Sarcophilus_harrisii" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Vombatus_ursinus" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@cat_aligned" id="treeLikelihood.cat_aligned" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cat_aligned">
#            <siteModel id="SiteModel.s:cat_aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:cat_aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:cat_aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cat_aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:cat_aligned" kappa="@kappa.s:cat_aligned" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@cat_aligned" id="empiricalFreqs.s:cat_aligned" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:cat_aligned" id="StrictClock.c:cat_aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.cat_aligned	Tree.height	Tree.treeLength	kappa	CalibratedYuleModel	birthRateY	logP(mrca(Monotremes))	mrca.age(Monotremes)	clockRate	logP(mrca(Rodentia))	mrca.age(Rodentia)	mrca.age(Theria (ingroup))
22000	-25833.067342808747	-25789.287282570836	-43.78006023790989	-25789.287282570836	149.40176598549724	536.9620031891734	3.0318022151262896	-27.124473586884733	2.4401273599219024	-4.071246748449768	149.3293380119025	0.2795496320788308	-3.421532409402754	43.06712827408565	43.09318669589244
23000	-25834.564126750367	-25788.816459052672	-45.74766769769552	-25788.816459052672	185.74747275179985	660.8892614688912	3.0261606199526607	-27.138275164608785	3.3552053486490707	-6.327941722268063	185.6095811806528	0.316629935628404	-3.1206348649726934	50.52100138351906	51.00258547908968
24000	-25828.523852680297	-25787.50051613049	-41.0233365498064	-25787.50051613049	133.7345411233945	504.24703534999185	2.9088456688396365	-25.16858826282032	3.3354110403172097	-3.6119776387097833	133.52491607841338	0.35737585205411543	-3.12370786539422	50.622068188675215	50.63789816877494
25000	-25825.379391839157	-25787.795813631543	-37.583578207612334	-25787.795813631543	128.9473778974239	489.9080239096841	3.051187693204544	-21.637075593116606	4.928573892592184	-3.6472724476662624	128.857814204168	0.5525571947485803	-3.129590714808695	50.807822390747155	51.0420784489686
26000	-25826.526457167267	-25790.960908192865	-35.565548974400635	-25790.960908192865	117.97001890484776	439.49642596642195	3.181900571643641	-17.96701571489939	11.898641361170952	-4.754990500444901	117.94880433324691	0.6604353563854719	-3.6282908619330194	42.252857495227616	42.262360511453664
27000	-25824.714819654248	-25786.9091319721	-37.80568768214669	-25786.9091319721	149.06083778371277	546.1209546234481	2.9882155505873342	-21.517294382485034	6.262597425262038	-4.058691776184294	149.0533498049512	0.511859615882988	-3.0823193977202434	48.622375900919664	48.917494139793064
28000	-25826.027134309992	-25790.033012999276	-35.994121310715585	-25790.033012999276	125.73449865881699	467.16293161774223	2.9882155505873342	-19.846147841398306	6.24592398089557	-3.7590327539251374	125.72796318712446	0.511859615882988	-3.2415585896350225	44.265066804892506	44.28797214487073
29000	-25833.605965591887	-25794.252870152213	-39.35309543967379	-25794.252870152213	142.57763477228508	525.2029901259938	3.0129478371181455	-23.317403639746544	2.6908060522290156	-3.800101883559672	142.54774969967866	0.5211083839467641	-3.0794440663598985	48.01799009252543	48.130971744833374
30000	-25825.695168114806	-25789.918671048254	-35.77649706655326	-25789.918671048254	151.8483526756756	551.1516398738728	2.8289667673301877	-19.41055011190656	5.578250871298404	-4.1901951592108	151.8354499081823	0.5377052298205198	-3.08549314876976	47.151858101319014	47.17866111471995
31000	-25831.37074275018	-25788.974506608556	-42.39623614162495	-25788.974506608556	149.39291252238286	544.108536253756	3.1093505448688843	-26.044430333245145	4.210801272108964	-4.069361777130489	149.28805977209996	0.42406584248409057	-3.0924113225299865	46.77976256620443	47.48411248586635
32000	-25830.55994757201	-25789.79125051962	-40.768697052388234	-25789.79125051962	168.58702081666496	612.3685857588264	2.966731937135644	-23.286622612272822	5.860563200347405	-5.1525319667483895	168.5362828522461	0.3970773860297162	-3.189796304879234	52.36858243439586	52.51278168392314
33000	-25836.621156279536	-25789.14032734573	-47.48082893380676	-25789.14032734573	177.94354577605395	686.4021500228644	3.2497855899961303	-27.488851254544443	5.725029237865186	-5.781784593441184	177.9277513637662	0.27438515992306156	-4.971560608070776	74.92765055883567	75.0991347134445
34000	-25833.11353385192	-25788.391656933665	-44.721876918252754	-25788.391656933665	126.83982676456789	480.58254463253536	2.960761169783009	-28.790837535586775	1.801823091855131	-3.711416789755013	126.77415627136251	0.3062569685074513	-3.082002494949047	48.58627907295866	49.208289522698365
35000	-25832.896104245952	-25788.98210660553	-43.91399764042081	-25788.98210660553	174.62769553221818	648.57727972623	2.9625757893787736	-25.47086886432271	4.860317355425979	-5.551376654578079	174.56999639836303	0.33312525234791185	-3.7534856955939078	61.182056262325354	61.41765775378269
36000	-25831.09804045254	-25789.798634453127	-41.29940599941382	-25789.798634453127	126.78278461679093	471.8424361302468	3.120325144464557	-25.180711847448492	4.755827392006456	-3.7116471779716727	126.76841687428839	0.33372991003622027	-3.2131838655392175	44.5428594550263	44.77424355466038
37000	-25828.957124871835	-25787.12197733889	-41.835147532943004	-25787.12197733889	149.45261062170653	571.1634436275608	3.104894540304362	-24.88960745577856	3.41452779049433	-4.076750368356281	149.44954664752473	0.36336202703966247	-3.680313838494167	60.22798065670899	60.6244446404104
38000	-25829.90129038384	-25788.929684009963	-40.9716063738761	-25788.929684009963	140.3170938282268	552.222964074834	2.8862371663701953	-24.095504658469054	5.614442130205372	-3.729254391907329	140.24368234232105	0.3649746282710017	-4.03590610451425	64.65651277275146	64.7205538465962
39000	-25830.16545507147	-25788.311253412936	-41.854201658535835	-25788.311253412936	122.58959330579516	485.10516582075167	2.9334979705453987	-25.24093169969956	6.908923765582461	-3.9922377725841787	122.53506769729638	0.3559894521489968	-3.493141421030196	57.63161588019805	57.80868123319514
40000	-25831.10088540958	-25786.873972114598	-44.226913294982815	-25786.873972114598	124.40169775267964	492.17025617849424	3.053101555239383	-27.62264473014966	3.1261042916193897	-3.8719941764491446	123.9223414549678	0.3869567931974626	-3.5619613913829755	58.6173990926945	58.91541200303167
41000	-25833.182406901087	-25789.45652562078	-43.72588128030857	-25789.45652562078	131.01723485546833	476.19127514301505	2.908587975104531	-26.27606014622006	4.6444871951919176	-3.617557301148304	130.75156487898215	0.3464660705804165	-4.71329348293821	40.62075686769116	40.65171299428927
42000	-25824.217204218054	-25787.95197962338	-36.265224594673626	-25787.95197962338	136.16659784562995	501.11036493594884	3.04314047440702	-20.320574736999788	7.469301096530284	-3.639348549143856	136.16115095789067	0.5009207456778239	-3.1384957809940124	45.556161458556716	45.598703933648224
43000	-25826.5775927091	-25786.681761866144	-39.895830842957416	-25786.681761866144	170.8921523817689	605.1083036693184	2.899916525235355	-22.330998237462154	5.276863701288284	-5.3009839766726286	170.8195691819535	0.4713839462700475	-3.1479905115651095	45.391606364969945	45.59766666996467
44000	-25829.759766050935	-25791.272826290748	-38.48693976018596	-25791.272826290748	172.81025400251661	618.7351986851797	3.0745282405782706	-20.78633659339721	7.112071532465713	-5.428484049511401	172.74381369716588	0.5109902816867057	-3.094277070784327	49.45825591247695	49.503068527554305
45000	-25821.19447048895	-25789.780285219942	-31.4141852690093	-25789.780285219942	124.7422996694761	484.44428143392463	3.0745282405782706	-15.11114243193606	16.57290458041518	-3.8162895182893504	124.72730987604986	0.9200204411500785	-3.3089112722908696	54.706592308279525	54.764546764741354
46000	-25823.276513722518	-25789.677594211913	-33.59891951060433	-25789.677594211913	145.81283022038065	560.3646440384532	3.0745282405782706	-16.756914261975908	15.928481246000015	-3.9172228991224824	145.73569091974858	0.9200204411500785	-3.7469403030129187	61.09781274838457	61.128805329554005
47000	-25827.322237054806	-25791.411982353122	-35.91025470168313	-25791.411982353122	145.32227962601644	532.861396739929	3.0745282405782706	-19.752685657545953	15.772064913989134	-3.900202009883759	145.30401200789015	0.723290866194113	-3.079524987760397	47.8970951666357	48.009950405674964
48000	-25824.039630040545	-25789.743828460225	-34.295801580320216	-25789.743828460225	132.50866788923767	497.5983699742853	3.0745282405782706	-18.414952717138476	10.070261888540603	-3.6094380902320014	132.50843440303407	0.645743292665169	-3.093568726456714	49.42109987757689	49.50559599019961
49000	-25828.807142804446	-25792.649850123453	-36.157292680993756	-25792.649850123453	127.3219661372708	492.884447630319	3.0745282405782706	-19.97108539362216	11.889920575060037	-3.6917662831832065	127.29663773706092	0.5846895101733811	-3.3165989576953594	54.84073090665842	54.92331724576654
50000	-25821.257057319843	-25787.30023141431	-33.956825905535744	-25787.30023141431	153.02858164104782	594.2747657638131	3.0416388060787214	-16.28930561983543	6.761605327430182	-4.24848307458322	153.00364608978123	0.8278033161387784	-4.252760848591627	67.16706538870136	67.19147371917379
51000	-25823.501740732787	-25787.0778735244	-36.42386720838962	-25787.0778735244	141.27653373221025	538.3146392567552	3.0416388060787214	-20.064510543352753	7.603078837141822	-3.7525295957966596	141.04803000649667	0.9473478134898781	-3.440550706714741	56.84647019282673	57.09920081202765
52000	-25824.61332781738	-25794.417944328787	-30.19538348859179	-25794.417944328787	145.31361966054033	534.0571016900902	3.171757042239706	-14.000545293994946	14.695517107845792	-3.900374097212876	145.30842044051607	0.9342520558738698	-3.0827237222082604	48.665787838271335	48.67996136809277
53000	-25821.220408215286	-25790.944228617685	-30.276179597601743	-25790.944228617685	140.65083795715248	524.0207402821976	3.171757042239706	-14.199599324005248	10.168167636736339	-3.7405941583123363	140.6426201822364	0.9342520558738698	-3.124245740108449	50.639456371995095	50.67092902976002
54000	-25824.176184935837	-25792.975847579008	-31.200337356829078	-25792.975847579008	153.11881177486146	546.0021005845368	3.2405648042633874	-14.258744101502089	9.422761927351676	-4.25428095983092	153.11802238955192	0.9567404756159397	-3.451843380877638	42.92209846516833	42.981427782914025
55000	-25817.929650050017	-25788.41738865389	-29.512261396127528	-25788.41738865389	134.80963315166042	492.1627609562855	3.1957086461041673	-13.339347412878851	20.975825726992717	-3.621420792121074	134.76993084604828	1.2343875120065075	-3.3314686914508203	43.577096607283956	43.61030760091027
56000	-25822.080125752032	-25789.79832915445	-32.281796597580026	-25789.79832915445	148.95611534622515	542.241433172727	3.132603536065234	-15.948025454668823	15.31046006379092	-4.0521018435627525	148.9074773393569	0.8779435862287301	-3.0835273084357095	47.298452337146514	47.334301945119876
57000	-25821.41262515528	-25787.35863433993	-34.05399081535267	-25787.35863433993	158.98229370860176	586.7855374036668	3.04302296471628	-17.021805584709	16.68289246803995	-4.569614385506561	158.95816300541097	0.8016750681801873	-3.2958067224272143	54.474493196849636	54.51162747239278
58000	-25825.33811986096	-25792.932566358413	-32.405553502545956	-25792.932566358413	153.67261234859956	562.4775360161328	2.944458065052217	-15.878934436058444	10.598412030846859	-4.280536380062547	153.63213109694502	0.809552365580542	-3.1142763907879774	50.301332526087414	50.31604292005726
59000	-25826.07135709158	-25791.103260647124	-34.96809644445596	-25791.103260647124	151.79020696224325	543.919593992863	2.9811881161778113	-18.31998580812342	6.548842357269578	-4.1874107618228065	151.7787626853173	0.6241567949936957	-3.3158131255660317	43.68107161602244	43.733598176535374
60000	-25824.140948206208	-25789.782878584425	-34.358069621784146	-25789.782878584425	155.31587312346275	549.3703160963751	2.8421586555646057	-16.774095878528897	7.829855431965009	-4.367872863820772	155.3008749415586	0.731403115528989	-4.12106416264425	41.20779060796567	41.25724772772309
61000	-25832.842993590697	-25790.072529892037	-42.77046369866056	-25790.072529892037	175.07812504247352	650.5651857956126	2.854632052903488	-24.286849555314802	3.7129705868873297	-5.5644359985552745	174.76253205477144	0.5354529751883721	-3.819631292467256	62.022504612396496	62.25062314660987
